LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
USA,HOUSECOST,REAL,IDX2015,Q,2005-Q1,112.0394907,
USA,HOUSECOST,REAL,IDX2015,Q,2005-Q2,114.308762,
USA,HOUSECOST,REAL,IDX2015,Q,2005-Q3,116.0671455,
USA,HOUSECOST,REAL,IDX2015,Q,2005-Q4,117.5939986,
USA,HOUSECOST,REAL,IDX2015,Q,2006-Q1,118.7261024,
USA,HOUSECOST,REAL,IDX2015,Q,2006-Q2,118.6322585,
USA,HOUSECOST,REAL,IDX2015,Q,2006-Q3,117.9849783,
USA,HOUSECOST,REAL,IDX2015,Q,2006-Q4,118.7613261,
USA,HOUSECOST,REAL,IDX2015,Q,2007-Q1,118.3700603,
USA,HOUSECOST,REAL,IDX2015,Q,2007-Q2,117.1235609,
USA,HOUSECOST,REAL,IDX2015,Q,2007-Q3,114.9945516,
USA,HOUSECOST,REAL,IDX2015,Q,2007-Q4,111.8277832,
USA,HOUSECOST,REAL,IDX2015,Q,2008-Q1,108.3176251,
USA,HOUSECOST,REAL,IDX2015,Q,2008-Q2,104.2348313,
USA,HOUSECOST,REAL,IDX2015,Q,2008-Q3,100.56928,
USA,HOUSECOST,REAL,IDX2015,Q,2008-Q4,99.12904908,
USA,HOUSECOST,REAL,IDX2015,Q,2009-Q1,99.18395344,
USA,HOUSECOST,REAL,IDX2015,Q,2009-Q2,97.3007871,
USA,HOUSECOST,REAL,IDX2015,Q,2009-Q3,96.18732122,
USA,HOUSECOST,REAL,IDX2015,Q,2009-Q4,95.38417443,
USA,HOUSECOST,REAL,IDX2015,Q,2010-Q1,94.16688766,
USA,HOUSECOST,REAL,IDX2015,Q,2010-Q2,93.59980864,
USA,HOUSECOST,REAL,IDX2015,Q,2010-Q3,91.91478916,
USA,HOUSECOST,REAL,IDX2015,Q,2010-Q4,90.46196703,
USA,HOUSECOST,REAL,IDX2015,Q,2011-Q1,87.70701135,
USA,HOUSECOST,REAL,IDX2015,Q,2011-Q2,86.1289765,
USA,HOUSECOST,REAL,IDX2015,Q,2011-Q3,86.01421212,
USA,HOUSECOST,REAL,IDX2015,Q,2011-Q4,85.9003044,
USA,HOUSECOST,REAL,IDX2015,Q,2012-Q1,85.67533879,
USA,HOUSECOST,REAL,IDX2015,Q,2012-Q2,86.87555617,
USA,HOUSECOST,REAL,IDX2015,Q,2012-Q3,87.68863618,
USA,HOUSECOST,REAL,IDX2015,Q,2012-Q4,88.50676441,
USA,HOUSECOST,REAL,IDX2015,Q,2013-Q1,89.99351165,
USA,HOUSECOST,REAL,IDX2015,Q,2013-Q2,91.80636819,
USA,HOUSECOST,REAL,IDX2015,Q,2013-Q3,92.89364772,
USA,HOUSECOST,REAL,IDX2015,Q,2013-Q4,93.45144162,
USA,HOUSECOST,REAL,IDX2015,Q,2014-Q1,94.17081331,
USA,HOUSECOST,REAL,IDX2015,Q,2014-Q2,94.59749497,
USA,HOUSECOST,REAL,IDX2015,Q,2014-Q3,95.38294701,
USA,HOUSECOST,REAL,IDX2015,Q,2014-Q4,96.76780881,
USA,HOUSECOST,REAL,IDX2015,Q,2015-Q1,98.50299489,
USA,HOUSECOST,REAL,IDX2015,Q,2015-Q2,99.30630317,
USA,HOUSECOST,REAL,IDX2015,Q,2015-Q3,100.3244077,
USA,HOUSECOST,REAL,IDX2015,Q,2015-Q4,101.8662942,
USA,HOUSECOST,REAL,IDX2015,Q,2016-Q1,103.138087,
USA,HOUSECOST,REAL,IDX2015,Q,2016-Q2,103.9654633,
USA,HOUSECOST,REAL,IDX2015,Q,2016-Q3,105.1226081,
USA,HOUSECOST,REAL,IDX2015,Q,2016-Q4,106.3151142,
USA,HOUSECOST,REAL,IDX2015,Q,2017-Q1,107.1198458,
USA,HOUSECOST,REAL,IDX2015,Q,2017-Q2,108.7900307,
USA,HOUSECOST,REAL,IDX2015,Q,2017-Q3,110.0404927,
USA,HOUSECOST,REAL,IDX2015,Q,2017-Q4,111.097901,
USA,HOUSECOST,REAL,IDX2015,Q,2018-Q1,112.394445,
USA,HOUSECOST,REAL,IDX2015,Q,2018-Q2,113.3018808,
USA,HOUSECOST,REAL,IDX2015,Q,2018-Q3,114.1986722,
USA,HOUSECOST,REAL,IDX2015,Q,2018-Q4,115.2909656,
USA,HOUSECOST,REAL,IDX2015,Q,2019-Q1,116.4977144,
USA,HOUSECOST,REAL,IDX2015,Q,2019-Q2,117.4378391,
USA,HOUSECOST,REAL,IDX2015,Q,2019-Q3,118.1906172,
USA,HOUSECOST,REAL,IDX2015,Q,2019-Q4,119.7401463,
USA,HOUSECOST,REAL,IDX2015,Q,2020-Q1,121.4818286,
USA,HOUSECOST,REAL,IDX2015,Q,2020-Q2,123.2306986,
USA,HOUSECOST,REAL,IDX2015,Q,2020-Q3,125.9081189,
USA,HOUSECOST,RENT,IDX2015,Q,1960-Q1,8.625589525,
USA,HOUSECOST,RENT,IDX2015,Q,1960-Q2,8.671470321,
USA,HOUSECOST,RENT,IDX2015,Q,1960-Q3,8.694410718,
USA,HOUSECOST,RENT,IDX2015,Q,1960-Q4,8.740291514,
USA,HOUSECOST,RENT,IDX2015,Q,1961-Q1,8.740291514,
USA,HOUSECOST,RENT,IDX2015,Q,1961-Q2,8.740291514,
USA,HOUSECOST,RENT,IDX2015,Q,1961-Q3,8.763231911,
USA,HOUSECOST,RENT,IDX2015,Q,1961-Q4,8.797642508,
USA,HOUSECOST,RENT,IDX2015,Q,1962-Q1,8.809112707,
USA,HOUSECOST,RENT,IDX2015,Q,1962-Q2,8.843523303,
USA,HOUSECOST,RENT,IDX2015,Q,1962-Q3,8.8779339,
USA,HOUSECOST,RENT,IDX2015,Q,1962-Q4,8.8779339,
USA,HOUSECOST,RENT,IDX2015,Q,1963-Q1,8.923814695,
USA,HOUSECOST,RENT,IDX2015,Q,1963-Q2,8.946755093,
USA,HOUSECOST,RENT,IDX2015,Q,1963-Q3,8.981165689,
USA,HOUSECOST,RENT,IDX2015,Q,1963-Q4,9.027046484,
USA,HOUSECOST,RENT,IDX2015,Q,1964-Q1,9.07292728,
USA,HOUSECOST,RENT,IDX2015,Q,1964-Q2,9.084397479,
USA,HOUSECOST,RENT,IDX2015,Q,1964-Q3,9.130278274,
USA,HOUSECOST,RENT,IDX2015,Q,1964-Q4,9.176159069,
USA,HOUSECOST,RENT,IDX2015,Q,1965-Q1,9.244980262,
USA,HOUSECOST,RENT,IDX2015,Q,1965-Q2,9.256450461,
USA,HOUSECOST,RENT,IDX2015,Q,1965-Q3,9.290861058,
USA,HOUSECOST,RENT,IDX2015,Q,1965-Q4,9.348212052,
USA,HOUSECOST,RENT,IDX2015,Q,1966-Q1,9.405563046,
USA,HOUSECOST,RENT,IDX2015,Q,1966-Q2,9.543205432,
USA,HOUSECOST,RENT,IDX2015,Q,1966-Q3,9.612026625,
USA,HOUSECOST,RENT,IDX2015,Q,1966-Q4,9.715258415,
USA,HOUSECOST,RENT,IDX2015,Q,1967-Q1,9.784079608,
USA,HOUSECOST,RENT,IDX2015,Q,1967-Q2,9.841430602,
USA,HOUSECOST,RENT,IDX2015,Q,1967-Q3,9.933192193,
USA,HOUSECOST,RENT,IDX2015,Q,1967-Q4,10.01348358,
USA,HOUSECOST,RENT,IDX2015,Q,1968-Q1,10.11671537,
USA,HOUSECOST,RENT,IDX2015,Q,1968-Q2,10.23141736,
USA,HOUSECOST,RENT,IDX2015,Q,1968-Q3,10.47229154,
USA,HOUSECOST,RENT,IDX2015,Q,1968-Q4,10.63287432,
USA,HOUSECOST,RENT,IDX2015,Q,1969-Q1,10.8393379,
USA,HOUSECOST,RENT,IDX2015,Q,1969-Q2,11.10315247,
USA,HOUSECOST,RENT,IDX2015,Q,1969-Q3,11.33255645,
USA,HOUSECOST,RENT,IDX2015,Q,1969-Q4,11.56196043,
USA,HOUSECOST,RENT,IDX2015,Q,1970-Q1,11.8372452,
USA,HOUSECOST,RENT,IDX2015,Q,1970-Q2,12.13547037,
USA,HOUSECOST,RENT,IDX2015,Q,1970-Q3,12.35340415,
USA,HOUSECOST,RENT,IDX2015,Q,1970-Q4,12.57133793,
USA,HOUSECOST,RENT,IDX2015,Q,1971-Q1,12.59427832,
USA,HOUSECOST,RENT,IDX2015,Q,1971-Q2,12.59427832,
USA,HOUSECOST,RENT,IDX2015,Q,1971-Q3,12.8007419,
USA,HOUSECOST,RENT,IDX2015,Q,1971-Q4,12.96132469,
USA,HOUSECOST,RENT,IDX2015,Q,1972-Q1,13.11043727,
USA,HOUSECOST,RENT,IDX2015,Q,1972-Q2,13.22513926,
USA,HOUSECOST,RENT,IDX2015,Q,1972-Q3,13.39719224,
USA,HOUSECOST,RENT,IDX2015,Q,1972-Q4,13.48895383,
USA,HOUSECOST,RENT,IDX2015,Q,1973-Q1,13.59218562,
USA,HOUSECOST,RENT,IDX2015,Q,1973-Q2,13.71835781,
USA,HOUSECOST,RENT,IDX2015,Q,1973-Q3,13.94776179,
USA,HOUSECOST,RENT,IDX2015,Q,1973-Q4,14.39509954,
USA,HOUSECOST,RENT,IDX2015,Q,1974-Q1,14.69332471,
USA,HOUSECOST,RENT,IDX2015,Q,1974-Q2,14.98007968,
USA,HOUSECOST,RENT,IDX2015,Q,1974-Q3,15.46182803,
USA,HOUSECOST,RENT,IDX2015,Q,1974-Q4,15.96651678,
USA,HOUSECOST,RENT,IDX2015,Q,1975-Q1,16.39091414,
USA,HOUSECOST,RENT,IDX2015,Q,1975-Q2,16.65472871,
USA,HOUSECOST,RENT,IDX2015,Q,1975-Q3,16.88413269,
USA,HOUSECOST,RENT,IDX2015,Q,1975-Q4,17.19382806,
USA,HOUSECOST,RENT,IDX2015,Q,1976-Q1,17.41176183,
USA,HOUSECOST,RENT,IDX2015,Q,1976-Q2,17.52646382,
USA,HOUSECOST,RENT,IDX2015,Q,1976-Q3,17.85909959,
USA,HOUSECOST,RENT,IDX2015,Q,1976-Q4,18.01968237,
USA,HOUSECOST,RENT,IDX2015,Q,1977-Q1,18.30643734,
USA,HOUSECOST,RENT,IDX2015,Q,1977-Q2,18.6964241,
USA,HOUSECOST,RENT,IDX2015,Q,1977-Q3,19.10935126,
USA,HOUSECOST,RENT,IDX2015,Q,1977-Q4,19.47639762,
USA,HOUSECOST,RENT,IDX2015,Q,1978-Q1,19.91226518,
USA,HOUSECOST,RENT,IDX2015,Q,1978-Q2,20.43989433,
USA,HOUSECOST,RENT,IDX2015,Q,1978-Q3,21.11663606,
USA,HOUSECOST,RENT,IDX2015,Q,1978-Q4,21.74749699,
USA,HOUSECOST,RENT,IDX2015,Q,1979-Q1,22.29806654,
USA,HOUSECOST,RENT,IDX2015,Q,1979-Q2,23.10098046,
USA,HOUSECOST,RENT,IDX2015,Q,1979-Q3,24.11035795,
USA,HOUSECOST,RENT,IDX2015,Q,1979-Q4,25.28031824,
USA,HOUSECOST,RENT,IDX2015,Q,1980-Q1,26.47321892,
USA,HOUSECOST,RENT,IDX2015,Q,1980-Q2,27.76935138,
USA,HOUSECOST,RENT,IDX2015,Q,1980-Q3,28.06757655,
USA,HOUSECOST,RENT,IDX2015,Q,1980-Q4,29.12283485,
USA,HOUSECOST,RENT,IDX2015,Q,1981-Q1,29.74222558,
USA,HOUSECOST,RENT,IDX2015,Q,1981-Q2,30.48778851,
USA,HOUSECOST,RENT,IDX2015,Q,1981-Q3,31.87568257,
USA,HOUSECOST,RENT,IDX2015,Q,1981-Q4,32.35743092,
USA,HOUSECOST,RENT,IDX2015,Q,1982-Q1,32.4950733,
USA,HOUSECOST,RENT,IDX2015,Q,1982-Q2,33.27504683,
USA,HOUSECOST,RENT,IDX2015,Q,1982-Q3,33.92884816,
USA,HOUSECOST,RENT,IDX2015,Q,1982-Q4,33.58474219,
USA,HOUSECOST,RENT,IDX2015,Q,1983-Q1,33.96688715,
USA,HOUSECOST,RENT,IDX2015,Q,1983-Q2,34.3079094,
USA,HOUSECOST,RENT,IDX2015,Q,1983-Q3,34.65320298,
USA,HOUSECOST,RENT,IDX2015,Q,1983-Q4,35.07177224,
USA,HOUSECOST,RENT,IDX2015,Q,1984-Q1,35.50560153,
USA,HOUSECOST,RENT,IDX2015,Q,1984-Q2,35.96480561,
USA,HOUSECOST,RENT,IDX2015,Q,1984-Q3,36.4563577,
USA,HOUSECOST,RENT,IDX2015,Q,1984-Q4,36.91809533,
USA,HOUSECOST,RENT,IDX2015,Q,1985-Q1,37.41137199,
USA,HOUSECOST,RENT,IDX2015,Q,1985-Q2,37.97696342,
USA,HOUSECOST,RENT,IDX2015,Q,1985-Q3,38.57653729,
USA,HOUSECOST,RENT,IDX2015,Q,1985-Q4,39.15906935,
USA,HOUSECOST,RENT,IDX2015,Q,1986-Q1,39.66509183,
USA,HOUSECOST,RENT,IDX2015,Q,1986-Q2,40.24144827,
USA,HOUSECOST,RENT,IDX2015,Q,1986-Q3,40.62634217,
USA,HOUSECOST,RENT,IDX2015,Q,1986-Q4,41.10542399,
USA,HOUSECOST,RENT,IDX2015,Q,1987-Q1,41.57424343,
USA,HOUSECOST,RENT,IDX2015,Q,1987-Q2,42.07947015,
USA,HOUSECOST,RENT,IDX2015,Q,1987-Q3,42.52444757,
USA,HOUSECOST,RENT,IDX2015,Q,1987-Q4,43.07826098,
USA,HOUSECOST,RENT,IDX2015,Q,1988-Q1,43.66314877,
USA,HOUSECOST,RENT,IDX2015,Q,1988-Q2,44.09499247,
USA,HOUSECOST,RENT,IDX2015,Q,1988-Q3,44.59965143,
USA,HOUSECOST,RENT,IDX2015,Q,1988-Q4,45.06567907,
USA,HOUSECOST,RENT,IDX2015,Q,1989-Q1,45.54341776,
USA,HOUSECOST,RENT,IDX2015,Q,1989-Q2,46.06943253,
USA,HOUSECOST,RENT,IDX2015,Q,1989-Q3,46.66264924,
USA,HOUSECOST,RENT,IDX2015,Q,1989-Q4,47.24780247,
USA,HOUSECOST,RENT,IDX2015,Q,1990-Q1,47.81038744,
USA,HOUSECOST,RENT,IDX2015,Q,1990-Q2,48.49337911,
USA,HOUSECOST,RENT,IDX2015,Q,1990-Q3,49.48074974,
USA,HOUSECOST,RENT,IDX2015,Q,1990-Q4,49.86640474,
USA,HOUSECOST,RENT,IDX2015,Q,1991-Q1,50.50361495,
USA,HOUSECOST,RENT,IDX2015,Q,1991-Q2,50.88346294,
USA,HOUSECOST,RENT,IDX2015,Q,1991-Q3,51.32863781,
USA,HOUSECOST,RENT,IDX2015,Q,1991-Q4,51.80805333,
USA,HOUSECOST,RENT,IDX2015,Q,1992-Q1,52.30124044,
USA,HOUSECOST,RENT,IDX2015,Q,1992-Q2,52.66533123,
USA,HOUSECOST,RENT,IDX2015,Q,1992-Q3,53.05048107,
USA,HOUSECOST,RENT,IDX2015,Q,1992-Q4,53.4414305,
USA,HOUSECOST,RENT,IDX2015,Q,1993-Q1,53.85862934,
USA,HOUSECOST,RENT,IDX2015,Q,1993-Q2,54.30603706,
USA,HOUSECOST,RENT,IDX2015,Q,1993-Q3,54.6385229,
USA,HOUSECOST,RENT,IDX2015,Q,1993-Q4,55.00745985,
USA,HOUSECOST,RENT,IDX2015,Q,1994-Q1,55.52750749,
USA,HOUSECOST,RENT,IDX2015,Q,1994-Q2,55.89999653,
USA,HOUSECOST,RENT,IDX2015,Q,1994-Q3,56.32927068,
USA,HOUSECOST,RENT,IDX2015,Q,1994-Q4,56.78693061,
USA,HOUSECOST,RENT,IDX2015,Q,1995-Q1,57.17115203,
USA,HOUSECOST,RENT,IDX2015,Q,1995-Q2,57.71619547,
USA,HOUSECOST,RENT,IDX2015,Q,1995-Q3,58.19245345,
USA,HOUSECOST,RENT,IDX2015,Q,1995-Q4,58.68990243,
USA,HOUSECOST,RENT,IDX2015,Q,1996-Q1,59.16528027,
USA,HOUSECOST,RENT,IDX2015,Q,1996-Q2,59.57475672,
USA,HOUSECOST,RENT,IDX2015,Q,1996-Q3,60.06587841,
USA,HOUSECOST,RENT,IDX2015,Q,1996-Q4,60.45866349,
USA,HOUSECOST,RENT,IDX2015,Q,1997-Q1,60.9279907,
USA,HOUSECOST,RENT,IDX2015,Q,1997-Q2,61.38488698,
USA,HOUSECOST,RENT,IDX2015,Q,1997-Q3,61.85640511,
USA,HOUSECOST,RENT,IDX2015,Q,1997-Q4,62.39972163,
USA,HOUSECOST,RENT,IDX2015,Q,1998-Q1,62.89821607,
USA,HOUSECOST,RENT,IDX2015,Q,1998-Q2,63.43106004,
USA,HOUSECOST,RENT,IDX2015,Q,1998-Q3,63.95143952,
USA,HOUSECOST,RENT,IDX2015,Q,1998-Q4,64.56736094,
USA,HOUSECOST,RENT,IDX2015,Q,1999-Q1,64.82972314,
USA,HOUSECOST,RENT,IDX2015,Q,1999-Q2,65.32212263,
USA,HOUSECOST,RENT,IDX2015,Q,1999-Q3,65.74479685,
USA,HOUSECOST,RENT,IDX2015,Q,1999-Q4,66.19985795,
USA,HOUSECOST,RENT,IDX2015,Q,2000-Q1,66.81467823,
USA,HOUSECOST,RENT,IDX2015,Q,2000-Q2,67.35231204,
USA,HOUSECOST,RENT,IDX2015,Q,2000-Q3,67.93280685,
USA,HOUSECOST,RENT,IDX2015,Q,2000-Q4,68.53345467,
USA,HOUSECOST,RENT,IDX2015,Q,2001-Q1,69.10728561,
USA,HOUSECOST,RENT,IDX2015,Q,2001-Q2,69.85226326,
USA,HOUSECOST,RENT,IDX2015,Q,2001-Q3,70.55479357,
USA,HOUSECOST,RENT,IDX2015,Q,2001-Q4,71.25771702,
USA,HOUSECOST,RENT,IDX2015,Q,2002-Q1,72.017504,
USA,HOUSECOST,RENT,IDX2015,Q,2002-Q2,72.61278937,
USA,HOUSECOST,RENT,IDX2015,Q,2002-Q3,73.109137,
USA,HOUSECOST,RENT,IDX2015,Q,2002-Q4,73.60834797,
USA,HOUSECOST,RENT,IDX2015,Q,2003-Q1,73.982955,
USA,HOUSECOST,RENT,IDX2015,Q,2003-Q2,74.27247782,
USA,HOUSECOST,RENT,IDX2015,Q,2003-Q3,74.74980143,
USA,HOUSECOST,RENT,IDX2015,Q,2003-Q4,75.26606967,
USA,HOUSECOST,RENT,IDX2015,Q,2004-Q1,75.69603421,
USA,HOUSECOST,RENT,IDX2015,Q,2004-Q2,76.41666473,
USA,HOUSECOST,RENT,IDX2015,Q,2004-Q3,76.93815319,
USA,HOUSECOST,RENT,IDX2015,Q,2004-Q4,77.33147067,
USA,HOUSECOST,RENT,IDX2015,Q,2005-Q1,77.91855244,
USA,HOUSECOST,RENT,IDX2015,Q,2005-Q2,78.33694618,
USA,HOUSECOST,RENT,IDX2015,Q,2005-Q3,78.70135973,
USA,HOUSECOST,RENT,IDX2015,Q,2005-Q4,79.27884321,
USA,HOUSECOST,RENT,IDX2015,Q,2006-Q1,79.95289533,
USA,HOUSECOST,RENT,IDX2015,Q,2006-Q2,80.8776277,
USA,HOUSECOST,RENT,IDX2015,Q,2006-Q3,81.78345535,
USA,HOUSECOST,RENT,IDX2015,Q,2006-Q4,82.57836147,
USA,HOUSECOST,RENT,IDX2015,Q,2007-Q1,83.30487003,
USA,HOUSECOST,RENT,IDX2015,Q,2007-Q2,84.00322818,
USA,HOUSECOST,RENT,IDX2015,Q,2007-Q3,84.68190909,
USA,HOUSECOST,RENT,IDX2015,Q,2007-Q4,85.19593329,
USA,HOUSECOST,RENT,IDX2015,Q,2008-Q1,85.79213274,
USA,HOUSECOST,RENT,IDX2015,Q,2008-Q2,86.20898305,
USA,HOUSECOST,RENT,IDX2015,Q,2008-Q3,86.76410209,
USA,HOUSECOST,RENT,IDX2015,Q,2008-Q4,86.94258817,
USA,HOUSECOST,RENT,IDX2015,Q,2009-Q1,87.17635659,
USA,HOUSECOST,RENT,IDX2015,Q,2009-Q2,87.49537864,
USA,HOUSECOST,RENT,IDX2015,Q,2009-Q3,87.54475203,
USA,HOUSECOST,RENT,IDX2015,Q,2009-Q4,87.21845647,
USA,HOUSECOST,RENT,IDX2015,Q,2010-Q1,87.01226388,
USA,HOUSECOST,RENT,IDX2015,Q,2010-Q2,87.01411021,
USA,HOUSECOST,RENT,IDX2015,Q,2010-Q3,87.14758457,
USA,HOUSECOST,RENT,IDX2015,Q,2010-Q4,87.57728365,
USA,HOUSECOST,RENT,IDX2015,Q,2011-Q1,87.94648149,
USA,HOUSECOST,RENT,IDX2015,Q,2011-Q2,88.2683168,
USA,HOUSECOST,RENT,IDX2015,Q,2011-Q3,88.85494338,
USA,HOUSECOST,RENT,IDX2015,Q,2011-Q4,89.62852155,
USA,HOUSECOST,RENT,IDX2015,Q,2012-Q1,90.13913963,
USA,HOUSECOST,RENT,IDX2015,Q,2012-Q2,90.68373024,
USA,HOUSECOST,RENT,IDX2015,Q,2012-Q3,91.27129667,
USA,HOUSECOST,RENT,IDX2015,Q,2012-Q4,92.01297808,
USA,HOUSECOST,RENT,IDX2015,Q,2013-Q1,92.6305348,
USA,HOUSECOST,RENT,IDX2015,Q,2013-Q2,93.2620739,
USA,HOUSECOST,RENT,IDX2015,Q,2013-Q3,93.93144299,
USA,HOUSECOST,RENT,IDX2015,Q,2013-Q4,94.57311446,
USA,HOUSECOST,RENT,IDX2015,Q,2014-Q1,95.30179872,
USA,HOUSECOST,RENT,IDX2015,Q,2014-Q2,96.14668962,
USA,HOUSECOST,RENT,IDX2015,Q,2014-Q3,96.96856102,
USA,HOUSECOST,RENT,IDX2015,Q,2014-Q4,97.78075857,
USA,HOUSECOST,RENT,IDX2015,Q,2015-Q1,98.64186711,
USA,HOUSECOST,RENT,IDX2015,Q,2015-Q2,99.5042849,
USA,HOUSECOST,RENT,IDX2015,Q,2015-Q3,100.4701427,
USA,HOUSECOST,RENT,IDX2015,Q,2015-Q4,101.3837053,
USA,HOUSECOST,RENT,IDX2015,Q,2016-Q1,102.2845101,
USA,HOUSECOST,RENT,IDX2015,Q,2016-Q2,103.2643142,
USA,HOUSECOST,RENT,IDX2015,Q,2016-Q3,104.2275699,
USA,HOUSECOST,RENT,IDX2015,Q,2016-Q4,105.3148681,
USA,HOUSECOST,RENT,IDX2015,Q,2017-Q1,106.2854292,
USA,HOUSECOST,RENT,IDX2015,Q,2017-Q2,107.2316444,
USA,HOUSECOST,RENT,IDX2015,Q,2017-Q3,108.2016208,
USA,HOUSECOST,RENT,IDX2015,Q,2017-Q4,109.2052702,
USA,HOUSECOST,RENT,IDX2015,Q,2018-Q1,110.1893074,
USA,HOUSECOST,RENT,IDX2015,Q,2018-Q2,111.1124648,
USA,HOUSECOST,RENT,IDX2015,Q,2018-Q3,112.1078362,
USA,HOUSECOST,RENT,IDX2015,Q,2018-Q4,113.1001586,
USA,HOUSECOST,RENT,IDX2015,Q,2019-Q1,114.1092701,
USA,HOUSECOST,RENT,IDX2015,Q,2019-Q2,115.3029841,
USA,HOUSECOST,RENT,IDX2015,Q,2019-Q3,116.3572107,
USA,HOUSECOST,RENT,IDX2015,Q,2019-Q4,117.2908046,
USA,HOUSECOST,RENT,IDX2015,Q,2020-Q1,118.3720312,
USA,HOUSECOST,RENT,IDX2015,Q,2020-Q2,119.2062695,
USA,HOUSECOST,RENT,IDX2015,Q,2020-Q3,119.7589587,
USA,HOUSECOST,RENT,IDX2015,Q,2020-Q4,120.1886122,
USA,HOUSECOST,RENT,IDX2015,Q,2021-Q1,120.5948194,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q1,93.61294284,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q2,93.8307766,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q3,94.04717903,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q4,94.26365931,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q1,94.48002941,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q2,94.69629173,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q3,94.91269283,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q4,95.1291784,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q1,95.34552989,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q2,95.56180532,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q3,95.77820938,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q4,95.99470155,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q1,96.21103392,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q2,96.42731544,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q3,96.64372901,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q4,96.86022152,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q1,97.07733038,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q2,97.29519605,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q3,97.51161123,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q4,97.72812023,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q1,97.94442397,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q2,98.16070004,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q3,98.37712586,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q4,98.59364261,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q1,98.80993756,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q2,99.02621093,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q3,99.24263892,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q4,99.45915883,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q1,99.67545142,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q2,99.89172535,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q3,100.1081578,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q4,100.3246654,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q1,100.5417541,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q2,100.7596118,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q3,100.9760364,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q4,101.1925557,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q1,101.408849,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q2,101.6251165,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q3,101.8415466,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q4,102.0580805,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q1,102.2743618,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q2,102.4906248,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q3,102.7070542,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q4,102.9236056,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q1,103.1398737,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q2,103.3561351,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q3,103.5725654,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q4,103.7891259,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q1,104.0061702,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q2,104.2240255,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q3,104.4404479,
BRA,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q4,104.6570146,
BRA,HOUSECOST,REAL,IDX2015,Q,2008-Q1,161.8804617,
